text,location,retweets,user_id,created_at
"So Ben Carson is trying to be inspired by Stalin eh? Whether it was fake or not, why a fascist dictator?",,0,336186333,Sun Feb 14 17:01:41 +0000 2016
#Monagas #Maturin El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo pe... https://t.co/5H4APX70y8,"Maturin, Estado Monagas.",0,2584778960,Sun Feb 14 17:01:38 +0000 2016
"honestly Ben Carson is so polite like i just wanna hug him, however he need sort out his beliefs lmao",she/they,0,1544137880,Sun Feb 14 17:01:37 +0000 2016
#Monagas #Maturin El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo pe... https://t.co/kXNOXmrLSH," Maturin, Estado Monagas.",0,2584916862,Sun Feb 14 17:01:36 +0000 2016
"Seriously, Ben Carson needs to give up the ghost! &gt; CBS Republican Debate: The Biggest Fail: https://t.co/2SMYbR8RNm via @YouTube",A female in London ✌♥ ,0,2977479448,Sun Feb 14 17:01:24 +0000 2016
Ben Carson's Joseph Stalin quote distraction https://t.co/J1gNTi9V5G https://t.co/bZNQ5wesSj,"Portland, Maine",0,23085284,Sun Feb 14 17:01:18 +0000 2016
"After listening to all the republican candidates, the only one that can be trusted to lead this country is Dr. Ben Carson.",,0,3571505295,Sun Feb 14 17:01:17 +0000 2016
"""I'm not a politician. I'm never going to become a politician."" Ben Carson 2.13.2016 🤔",63301,0,399116136,Sun Feb 14 17:01:11 +0000 2016
@realDonaldTrump I would would be happy with Donald Trump or Ben Carson,,0,2712406279,Sun Feb 14 17:00:52 +0000 2016
Who all is voting for Ben Carson? I'll bet this won't get a thousand likes or shares because nobody knows who... https://t.co/4RbnCQvDuU,California,0,64787467,Sun Feb 14 17:00:41 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/N540VSbILI",Colombia,0,144706226,Sun Feb 14 17:00:33 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/tOsK1huCex",,0,2609486822,Sun Feb 14 17:00:31 +0000 2016
227's YouTube Chili' Ben Carson shares his thought on the Iraq War:  https://t.co/0wmeDKDqTS jamaalaldin_tv - NBA,"Boise, ID",0,4895020509,Sun Feb 14 17:00:30 +0000 2016
#CaraboboEnMarcha El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Inter... https://t.co/MEDvrKBmGa @ForoCandanga,,1,2273704753,Sun Feb 14 17:00:30 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/TMogqfX7Mh @forocandanga,,0,3225100367,Sun Feb 14 17:00:30 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/oP9nC7Me6E",,0,3147733613,Sun Feb 14 17:00:29 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/SYpGqxNtYd","Puerto Ayacucho, Amazonas",0,3234558504,Sun Feb 14 17:00:29 +0000 2016
'It's Largely a Show': @RealBenCarson Talks Behind the Scenes of GOP Debate @ffweekend https://t.co/eegcMHIQmr https://t.co/Qu0tgEn6My,NYC,9,147725246,Sun Feb 14 17:00:29 +0000 2016
#FoxAlgeria Ben Carson shares his thought on the Iraq War:  https://t.co/4nnq5WqCBU #Algerie #الجزائر,Africa,0,2740925382,Sun Feb 14 17:00:28 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/lhDAc0UwDt @forocandanga,,0,3234268402,Sun Feb 14 17:00:28 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/IK5RY52RR8","Buenos Aires, Argentina ",0,1010215008,Sun Feb 14 17:00:27 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/zdjADTvuLz #TROPA,,0,3224921236,Sun Feb 14 17:00:27 +0000 2016
#CaraboboEnMarcha El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/MEDvrKjLOC,,0,2273704753,Sun Feb 14 17:00:26 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/md9lvrHUuE @forocandanga,,1,3224819315,Sun Feb 14 17:00:26 +0000 2016
#CaraboboEnMarcha El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/AblvykIwCq,,0,3224763665,Sun Feb 14 17:00:25 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/oyN2wjrQr4,"Valencia, Carabobo",0,3224754346,Sun Feb 14 17:00:25 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/Fp7q9mxVDK,,0,3224548889,Sun Feb 14 17:00:24 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/n4Fn8CNlWV @forocandanga,,1,3224615133,Sun Feb 14 17:00:24 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo... https://t.co/tILBOIh0mo,LAS PALMAS,0,1013090064,Sun Feb 14 17:00:24 +0000 2016
#Notigiron El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona:... https://t.co/Ja1Tu1En6c,Venezuela,0,3215328393,Sun Feb 14 17:00:24 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/YxX4G63Ms7,,0,1173675565,Sun Feb 14 17:00:22 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/YQ34bOZstF","San Salvador, El Salvador",0,2345495917,Sun Feb 14 17:00:22 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/TS9HPeDbmx",,0,2343791358,Sun Feb 14 17:00:21 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/S0xqTvf8Ss",,1,3063337115,Sun Feb 14 17:00:21 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/Mnqz0CP8Pk #AutoFollow,America Latina,0,3037359646,Sun Feb 14 17:00:21 +0000 2016
For it's worth I think it's time for both Jeb Bush and Ben Carson to move on. Mr. Carson has shown he is over his... https://t.co/AnHqzbPZLo,"Copley, Ohio",0,487674541,Sun Feb 14 17:00:20 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/pfuk0JqoVE,,0,1173675565,Sun Feb 14 17:00:19 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/dIvzfTyDhk",Distrito Nacional,0,1904707471,Sun Feb 14 17:00:18 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/ReJoTnV5K8",Maturin Edo Monagas ,0,2191280676,Sun Feb 14 17:00:18 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/4msmo9QXS9 @ActualidadRT,Mpo. Caroní - Edo. Bolívar,3,562499716,Sun Feb 14 17:00:15 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/auKWNakCRb","ÜT: 10.187276,-68.876629",0,64942577,Sun Feb 14 17:00:15 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/HboHLIlEto",Argentina,0,555655805,Sun Feb 14 17:00:15 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/hdTqPSep3p @ActualidadRT,Centroamérica ,0,171148203,Sun Feb 14 17:00:13 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/xSzEFjckTi",,0,2986735535,Sun Feb 14 17:00:13 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
         ... https://t.co/FeNfZIfBI2",Fort Worth TX.,0,186241134,Sun Feb 14 17:00:12 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/F2hXjuAwKR,Internacional,0,2516278674,Sun Feb 14 17:00:11 +0000 2016
#TuFirmaXLaPatria El republicano Ben Carson cierra un debate con una cita falsa de Stalin... https://t.co/a0GpaGDJfp SIGUE A .@rosabeli15,CHAVISTA 100%,1,1281153908,Sun Feb 14 17:00:10 +0000 2016
#TuFirmaXLaPatria El republicano Ben Carson cierra un debate con una cita falsa de Stalin... https://t.co/a0GpaGDJfp SIGUE A .@rosabeli15,CHAVISTA 100%,1,1281153908,Sun Feb 14 17:00:10 +0000 2016
#RussiaToday El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/DI4a6VMzfw,Buenos Aires,0,452666079,Sun Feb 14 17:00:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo ... https://t.co/6IqpkvbFAE Vía @ActualidadRT,Venezuela,0,209746898,Sun Feb 14 17:00:08 +0000 2016
"""Through hard work, perseverance and a faith in God, you can live your dreams.""
~ Ben Carson #faith",,0,4824577755,Sun Feb 14 17:00:04 +0000 2016
Ben Carson's Fake Stalin Quote Came From a Right-Wing Facebook Meme https://t.co/ZCTtAOF86x,"Davis, CA",0,705883,Sun Feb 14 16:58:12 +0000 2016
Russians think Ben Carson's fake Stalin quote is hilarious: https://t.co/ipfF8cbNKH https://t.co/Op4egZXF4S,"New York, NY",0,17466604,Sun Feb 14 16:57:14 +0000 2016
Russians think Ben Carson's fake Stalin quote is hilarious: https://t.co/zoMRzch6h3 https://t.co/xNiecCxVZy,"New York, NY",0,66237835,Sun Feb 14 16:57:14 +0000 2016
Please go to Ben Carson dot com. #GOPdebate,"London E3, Norfolk, Hull",0,18282398,Sun Feb 14 16:57:08 +0000 2016
"Ben Carson Cites Fake Stalin Quote in Closing Statement 
#SCPrimary 
https://t.co/TnyueQLzBS",Up Nord,0,186668883,Sun Feb 14 16:56:45 +0000 2016
"@ektrit Ted Cruz lied about Ben Carson dropping out of race. That much is self evident. He's an oily politician, he can't be TrusTed.","Newport Beach, California",0,140641561,Sun Feb 14 16:56:06 +0000 2016
#NoticiasRT El republicano Ben Carson cierra un debate con una cita falsa de Stalin: In... https://t.co/q8aOJfn9dx https://t.co/tDMa5DR2G8,,0,138795925,Sun Feb 14 16:55:52 +0000 2016
#cuba#venezuela#usa El republicano Ben Carson cierra un debate con una cita falsa de Stalin... https://t.co/6ABH3H8Ggi #madrid#rusia#asia,,0,1379686730,Sun Feb 14 16:55:45 +0000 2016
I like that Ben Carson doesn't cut people off and listens. I really want him to be the president.,,0,335299255,Sun Feb 14 16:55:39 +0000 2016
Watch: Ben Carson May Have Had The Biggest Fail in Last Night’s GOP Debate – The Young Turks https://t.co/2RgdOYFzgs via @ringoffireradio,florida,1,270732024,Sun Feb 14 16:55:28 +0000 2016
"The only individul on the stage (with the exception of Ben Carson) that has ANY
REAL common sense!   https://t.co/BAfl7X2DOK","Austin, TX",0,4776253104,Sun Feb 14 16:54:14 +0000 2016
CNN to host #TownHall https://t.co/tDXmAscr4g Dr. Ben Carson will surge last minute at this two-day event. We The People needed this.,New England,30,3303928256,Sun Feb 14 16:53:54 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/lyuW5FOpZH #LegionFANB https://t.co/WqlPpb2pGd,#LegionFANB #followback.,0,2474466260,Sun Feb 14 16:53:07 +0000 2016
Russians think Ben Carson's fake Stalin quote is hilarious https://t.co/W4raClmc2V,Washington DC,0,896656962,Sun Feb 14 16:53:01 +0000 2016
Ben Carson's Joseph Stalin quote distraction #distraction #Joseph #startup #supportus #training https://t.co/U8vvLahVbg,"Bulgaria, Sofia",0,3258542776,Sun Feb 14 16:53:01 +0000 2016
Really excited for #CNNTownHall #GOPDabate #GOPTownHall Ben Carson will SURGE just before South Carolina Primary. https://t.co/Pb7xd2uPKa,New England,6,3303928256,Sun Feb 14 16:53:00 +0000 2016
"""Last night's debate was an ugly reminder of the nastiness and divisiveness of our politics."" - Dr. Ben Carson",,0,631169537,Sun Feb 14 16:52:43 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/rLEWtedjpI via @ActualidadRT,"Lago Puelo, Chubut, Argentina",0,2606503222,Sun Feb 14 16:52:18 +0000 2016
Russians think Ben Carson's fake Stalin quote is hilarious: https://t.co/mbhfANL7Xl via @AOL,Washington DC,0,896656962,Sun Feb 14 16:52:14 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/MOtYdXPRtf,"Montevideo, Uruguay",0,2820272385,Sun Feb 14 16:52:14 +0000 2016
#OperacionSucre    El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/EqozV7gYFv #ConMaduroMeResteo,,0,873106106,Sun Feb 14 16:52:13 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/N1hxcYS2KP,"MANAGUA, NICARAGUA",0,604115992,Sun Feb 14 16:52:13 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/HuSxqlGv2h,Montevideo,0,2799618285,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/D8aD6eT5kG,Uruguay,0,2820274984,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/meeRHbjbJn,Vαℓєη¢ια Eѕραñα,0,904203140,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/R2c8BQJyqT #Noticias #Mundo https://t.co/9KIMnIYF2F,TomorroWhereverLand,0,3245305677,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/T7VC4hnxtx https://t.co/rUOQMufmDw,Alcantarillas,0,2433841945,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/QUirL9XXrw,,0,2820405365,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/fOAZQVyAey #Noticias https://t.co/eIyJdGGapn,,0,536713610,Sun Feb 14 16:52:11 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/vyV4kdFp9c,,0,2527367982,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/HLmJpLckPl #Noticias #News https://t.co/lR92YEMa7l,Soldado de la patria!,0,2197008278,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/p8KpXy1EJJ,Maracaibo,0,735184244,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/UnL0CvThgc #Noticias https://t.co/vsTqf32qEb,#LegionFANB,0,2491729668,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/1JmMHuQjpe https://t.co/uATliZKYz0,Earthrealm,0,3233976026,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/dZb8UQXS9p #Noticias #Mundo https://t.co/gGkvtILpld,Tomorrowland,0,3245265941,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/cb0tEgz9TV https://t.co/42s4ShC66R,,0,2550811854,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/f18iCh2aQN #LegionFANB,#Vzla,0,2474443890,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/PU5wtcUjNE,VENEZUELA,0,2395192314,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/s6lasYcM0w,Montevideo,0,2799618285,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/5dvZDQwFkZ https://t.co/dwld1nq0Az,,0,4289297919,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/ItHtsryN5u #Noticias https://t.co/W8GOO0Tp9M,MI7 WTF trol,0,2493504121,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/VyzyrRAnJj https://t.co/hVIExUaWqb,Caracas,0,237449240,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/ZMrMALHCYw https://t.co/fntear5JBL,,0,2361049190,Sun Feb 14 16:52:10 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/SUmr3o90Nq #Noticias https://t.co/JMgxXamNjR,Wherever,0,2411914886,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/i1cav53zax #Noticias #News https://t.co/Bcf57FagcC,"Distrito Capital, Venezuela",0,2425930962,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/h8eSs724Xx https://t.co/vxiFQCmaDj,Venezuela,0,140887136,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/0729FauV5A https://t.co/FsBtf2c2my,Venezuela,0,2841178557,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/AmyTvDcX5e #Noticias https://t.co/GLlFfOCdTF,#LegionFANB,0,2458009647,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/4odVoE46XF https://t.co/nLXEkuSq0d,,0,1832910350,Sun Feb 14 16:52:09 +0000 2016
#OperacionSucre   El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/TFMrmprzfy #ConMaduroMeResteo,,0,2407592454,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/OgklU6EvF4 #news #Noticias https://t.co/6co59HjMjC,,0,2437053864,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/ocY6G2aHTN - #TROPA https://t.co/02i2tMLEAa,#TROPA,0,1644072954,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/SLWAsFOXvt #Noticias https://t.co/0PL7AaV9zA,,0,2411913686,Sun Feb 14 16:52:09 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/L9H72Fv7bJ ... #TROPA https://t.co/bVFOS4wTWZ,Guerrilla Comunicacional,0,1649305530,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/EfWebR2vUL #ActualidadRT https://t.co/9AccfCjvlJ,,0,2395348568,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/ViCyqa23aX https://t.co/9IZAPanKzS,En la Patria Grande,0,2395355172,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/Y7bMge0qwC,,0,2556329648,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/y2pJ17P05O https://t.co/bYjsXO9Oi3,,0,382300200,Sun Feb 14 16:52:08 +0000 2016
#OperacionSucre   El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/WuhMAzsXqp #ConMaduroMeResteo,,0,2407592454,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/Z0Urxw56U1 https://t.co/EbDzss1sRs,,0,2547578185,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/3HaUPOYtTG https://t.co/kKtj8SAIgL,,0,3214512203,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin:… https://t.co/3qNOuVjyia @victorzamora200 https://t.co/9fr8tnAgk1,Venezuela,0,145818303,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo… https://t.co/2K1292DiDP https://t.co/zKVnLAHEXP,El Mundo,0,3460467135,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/G3Znbpu1Av,Puerto La Cruz,0,51892633,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/hwtZoIcwpx ' #TROPA https://t.co/ybYXFbH7IC,Venezuela -Венесуэла - فنزويلا,0,1873135039,Sun Feb 14 16:52:08 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/gZ7wAWRv3v #Noticias https://t.co/zbQYX5rMLq,,0,2456002163,Sun Feb 14 16:52:07 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/le4JpzmPM7,❤ Alies Da,0,926462779,Sun Feb 14 16:52:07 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet… https://t.co/Yz3SdCJthR #Noticias https://t.co/MJH7up5BEr,,0,2411912959,Sun Feb 14 16:52:07 +0000 2016
psuvgio81 : via ActualidadRT: El republicano Ben Carson cierra un debate con una cita fals… https://t.co/6ChMQ5HjDE) https://t.co/QOQrCSpZfU,"Resistencia, Argentina",0,302942264,Sun Feb 14 16:52:01 +0000 2016
Ben Carson is proof that you can do anything if you work hard at it. Intelligence notwithstanding. #BenCarson2016  https://t.co/FOCmPj8tVV,li'l blue planet by the sun,0,232001127,Sun Feb 14 16:51:52 +0000 2016
"@BarneyBlather 

Ben Carson",u wouldnt believe me anyway,0,2745887578,Sun Feb 14 16:51:41 +0000 2016
@RealBenCarson @LeslieSanchez Ben Thomas Carson!!!!!!,,0,4875324455,Sun Feb 14 16:51:01 +0000 2016
"https://t.co/roPaKgyJ0G
Why is #BenCarson still in this race?","Norfolk,  VA",0,297087385,Sun Feb 14 16:50:31 +0000 2016
Ben Carson shares his thought on the Iraq War NEWS &gt;&gt; https://t.co/NTSN9UdSZw #news #post #press https://t.co/jM6b017lJS,,1,3031965847,Sun Feb 14 16:50:22 +0000 2016
Ben Carson proudly repeats fake Stalin quote at GOP debate https://t.co/Gml4nsE7hL via @mashable,UK,0,175326192,Sun Feb 14 16:50:15 +0000 2016
.@morningstarmin on #Periscope: Live with Ben Carson and David Vallier https://t.co/8xLfiH08AX,Dubai,0,304529176,Sun Feb 14 16:49:38 +0000 2016
"Dr Ben Carson is really a classy,honest guy. Probably the sincerest of the lot. I really wished I loved his policies https://t.co/cKOW68baMN","Harrisburg, NC",0,464758759,Sun Feb 14 16:49:36 +0000 2016
Media is MANIULATING YOU! Ben Carson hardly had any speaking time. He was IGNORED AS USUAL! Audience was pro-RUBIO!,NC,0,62359800,Sun Feb 14 16:49:28 +0000 2016
"@eddiecarl4468 I don't see a candidate that represents my interests more than Trump, Ben Carson is nice but too few supporters IMO", El Paso TX,0,32671252,Sun Feb 14 16:49:18 +0000 2016
"Ben Carson Cites Stalin, Gets Quote Wrong https://t.co/mgcrfLnOXX via @thedailybeast",Southern California,0,32283017,Sun Feb 14 16:49:14 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/oK7swte641",CARACAS- VENEZUELA,0,152737034,Sun Feb 14 16:48:07 +0000 2016
#Cuba #USA #Rusia El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Int... https://t.co/VssL81at0N #Europa #Madrid,,0,3056430690,Sun Feb 14 16:48:05 +0000 2016
El republicano Ben Carson cierra un debate con una cita fal... https://t.co/AoIY6fKZem | https://t.co/QEo8byL53B https://t.co/PxJPXp2cXU,Maracaibo - Zulia,0,108198927,Sun Feb 14 16:48:05 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perd... https://t.co/gdcyCqGb8v @sintraintevep,Rep. Bolivariana de Venezuela,0,141442959,Sun Feb 14 16:48:04 +0000 2016
#demdebate Ben Carson for President 2016 - Republican - Bumper Sticker Vinyl Decal  #tpp #nra #tpp #tcot https://t.co/o8sQXw9IzK,,0,4850718499,Sun Feb 14 16:48:04 +0000 2016
El republicano Ben Carson cierra un debate con una cita fal... https://t.co/oD13Ou3ml3 | https://t.co/zLQwLJywTA https://t.co/TuxJ9yEf4C,Maracaibo,0,139566851,Sun Feb 14 16:48:03 +0000 2016
El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona https://t.co/P82X3ONL1e vía @ActualidadRT,"Campeche, México",0,367985256,Sun Feb 14 16:48:03 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/vLcd3N9uYW","Tamaulipas, México",0,48264640,Sun Feb 14 16:48:01 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/Nm64nYZAB9",Trabajando Más Que Hablando!!!,0,74554822,Sun Feb 14 16:48:00 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/s2eZ15DyzP",,0,2161961886,Sun Feb 14 16:48:00 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/oR8m7caIjo",Venezuela,0,4538117554,Sun Feb 14 16:47:59 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/HeG5vPSODH",,0,1120509391,Sun Feb 14 16:47:57 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/YO7DPVNsBP",Cuba,0,2893828089,Sun Feb 14 16:47:57 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/A4PYxxrKRa",,0,3090327387,Sun Feb 14 16:47:54 +0000 2016
"El republicano Ben Carson cierra un debate con una cita falsa de Stalin: Internet no se lo perdona: 
        ... https://t.co/ct4vxAPtNf",Argentina,0,4150748008,Sun Feb 14 16:47:53 +0000 2016
